0,194454332257574
0,1736564402237654
0,15644600075003884
0,14173138621615275
0,1291798018213271
0,11845948248539581
0,1092795342369975
0,10139435610363158
0,09459818076683714
0,08871884754554615
0,0836123193062717
0,07915805728989926
0,07525515204196295
0,07181909215766633
0,06877906649657946
0,06607571183671161
0,06365923234325335
0,061487829382411666
0,05952639037665698
0,05774539388483916
0,056119995173698006
0,054629262458208414
0,053255538920883194
0,05198390973655685
0,050801756764376815
0,04969838643553543
0,04866471875771641
0,04769302735387704
0,04677672211930076
0,04591016747154872
0,04508853032857777
0,044307652919019225
0,04356394633709462
0,042854301429491835
0,042176014164763694
0,041526723105979324
0,0409043569997894
0,04030709082267666
0,03973330889862314
0,03918157393073397
0,03865060097995374
0,03813923558313471
0,0376464353355885
0,037171254374183824
0,03671283028969993
0,03627037307450012
0,03584315577620546
0,0354305065820112
0,035031802103362916
0,034646461668369634
0,034273942460786376
0,03391373537069003
0,03356536144393733
0,033228368835854116
0,03290233018995504
0,03258684037531678
0,032281514526964636
0,03198598634260293
0,031699906596522436
0,03142294183780317
0,031154773245185226
0,030895095615383894
0,030643616465302566
0,0304000552316935
0,03016414255439568
0,02993561963145269
0,029714237636226402
0,029499757188155267
0,029291947870079653
0,029090587786137493
0,02889546315513736
0,028706367935072006
0,02852310347508386
0,028345478191723023
0,028173307266801267
0,02800641236452514
0,02784462136591453
0,027687768118788484
0,02753569220183349
0,027388238701461905
0,02724525800033891
0,027106605576596113
0,026972141812873773
0,02684173181443115
0,026715245235660212
0,026592556114406782
0,026473542713572412
0,02635808736952417
0,026246076346889434
0,026137399699351346
0,026031951136101676
0,025929627893633924
0,025830330612592038
0,025733963219411606
0,025640432812510213
0,025549649552806517
0,025461526558361196
0,02537597980294828
0,025292928018377903
0,025212292600405795
0,025133997518071865
0,025057969226323792
0,024984136581784812
0,024912430761540077
0,02484278518481549
0,02477513543743499
0,024709419198946373
0,024645576172310675
0,024583548016055286
0,024523278278799836
0,024464712336059295
0,024407797329244148
0,024352482106771003
0,024298717167209924
0,024246454604388613
0,02419564805438561
0,024146252644342142
0,024098224943026856
0,024051522913090602
0,024006105864949334
0,023961934412240735
0,023918970428792482
0,02387717700705464
0,023836518417940336
0,023796960072027504
0,023758468482071755
0,023721011226786493
0,023684556915845346
0,023649075156063095
0,02361453651871612
0,023580912507961117
0,023548175530315598
0,02351629886516138
0,02348525663623808
0,023455023784091828
0,023425576039444302
0,023396889897453785
0,023368942592835833
0,0233417120758133
0,023315176988869944
0,023289316644277164
0,023264111002370427
0,02323954065054681
0,023215586782962778
0,02319223118090385
0,023169456193807936
0,02314724472091724
0,023125580193537505
0,023104446557886137
0,023083828258507435
0,023063710222235235
0,023044077842686656
0,023024916965267938
0,023006213872674087
0,022987955270866892
0,022970128275515783
0,02295272039888378
0,0229357195371462
0,022919113958124977
0,022902892289426907
0,022887043506971197
0,022871556923892776
0,022856422179809693
0,02284162923044279
0,022827168337573624
0,02281303005933235
0,02279920524080219
0,022785685004930948
0,022772460743739256
0,022759524109815812
0,02274686700808864
0,0227344815878661
0,022722360235134947
0,022710495565110674
0,022698880415027888
0,022687507837166658
0,02267637109210399
0,02266546364218383
0,022654779145199623
0,0226443114482801
0,022634054581973848
0,022624002754524107
0,022614150346328944
0,02260449190457969
0,022595022138073108
0,022585735912189178
